105972 -0.004372344 9.1692e-05 322.4828289559 0.0 12.1908997017 0.0 -0.11152 0.15786 -0.19451 0.11771 
105972.0 -0.0035739283 0.0014528626 322.48282873411785 0.0 12.190899323597057 0.0 -0.11152 0.15786 -0.19451 0.11771 
106010 -0.011973708 -0.023461957 322.4917071735 0.0 12.1897698181 0.0 -0.20694 0.04604 -0.34581 0.04619 
106010.0 -0.010492149 -0.021041997 322.49170676195587 0.0 12.189769145888906 0.0 -0.20694 0.04604 -0.34581 0.04619 
106069 -0.007751052 -0.011148516 322.4874130317 0.0 12.1900906954 0.0 0.03633 0.06592 -0.48881 0.06941 
106069.0 -0.008011152 -0.0077278498 322.48741310394996 0.0 12.190089745214914 0.0 0.03633 0.06592 -0.48881 0.06941 
106084 0.001826748 -0.00011034 322.4864749902 0.0 12.190556078 0.0 0.15803 0.04909 -0.07434 0.05375 
106084.0 0.00069535046 0.00040988738 322.4864753044771 0.0 12.1905559334924 0.0 0.15803 0.04909 -0.07434 0.05375 
106110 -0.019707551 0.021425076 322.4828884676 0.0 12.1917660211 0.0 -0.43429 0.09546 -0.5805 0.12912 
106110.0 -0.016598288 0.025487384 322.48288760391563 0.0 12.1917648926811 0.0 -0.43429 0.09546 -0.5805 0.12912 
106140 -0.003144456 -0.000611532 322.501049847 0.0 12.1911513494 0.0 0.15454 0.0473 0.06581 0.05559 
106140.0 -0.00425087 -0.0010720668 322.5010501543372 0.0 12.191151477326354 0.0 0.15454 0.0473 0.06581 0.05559 
106151 0.07669534 -0.002707956 322.4995443654 0.0 12.1921736754 0.0 -0.43192 0.16575 0.35129 0.11933 
106151.0 0.079787634 -0.0051662647 322.4995435064276 0.0 12.192174358263522 0.0 -0.43192 0.16575 0.35129 0.11933 
106169 -0.0021958922 0.001107036 322.4956039845 0.0 12.1915209496 0.0 0.12957 0.06502 -0.68303 0.09734 
106169.0 -0.003123537 0.0058868434 322.4956042421791 0.0 12.191519621875688 0.0 0.12957 0.06502 -0.68303 0.09734 
106198 0.07620678 0.061536565 322.4913255846 0.0 12.1922411366 0.0 -0.08375 0.20347 0.80421 0.19863 
106204 0.006030792 -0.004520196 322.4858373215 0.0 12.1920388227 0.0 0.19211 0.06017 0.00867 0.08411 
106204.0 0.0046553947 -0.0045808684 322.4858377035548 0.0 12.192038839553392 0.0 0.19211 0.06017 0.00867 0.08411 
106212 0.004936644 0.00045252 322.4904771809 0.0 12.1921412344 0.0 -0.25053 0.04896 -0.01643 0.05891 
106212.0 0.0067302957 0.0005674963 322.4904766826634 0.0 12.192141202462148 0.0 -0.25053 0.04896 -0.01643 0.05891 
106232 0.045105156 0.020333627 322.4877099789 0.0 12.1916754079 0.0 1.73185 0.16407 1.03512 0.14144 
106232.0 0.032706123 0.013089914 322.48771342307623 0.0 12.191677420042915 0.0 1.73185 0.16407 1.03512 0.14144 
106236 0.0053651882 0.008018172 322.4837485605 0.0 12.1926336001 0.0 0.30729 0.08726 -0.28281 0.10461 
106236.0 0.003165163 0.009997262 322.483749171618 0.0 12.192633050352976 0.0 0.30729 0.08726 -0.28281 0.10461 
106256 -0.0013981322 0.001579176 322.5009248374 0.0 12.1932214465 0.0 0.23479 0.11102 0.36596 0.09064 
106256.0 -0.0030791014 -0.0009817926 322.5009253043359 0.0 12.193222157880157 0.0 0.23479 0.11102 0.36596 0.09064 
106261 -0.00369684 -0.0071685 322.5038081946 0.0 12.1926080908 0.0 0.05693 0.06386 0.14756 0.15085 
106261.0 -0.004104427 -0.008201117 322.5038083078186 0.0 12.19260837763806 0.0 0.05693 0.06386 0.14756 0.15085 
106306 -0.00056379597 -0.002467476 322.4905362733 0.0 12.1926127405 0.0 0.19063 0.0469 -0.05933 0.03743 
106306.0 -0.0019286002 -0.0020522878 322.4905366524123 0.0 12.192612625169954 0.0 0.19063 0.0469 -0.05933 0.03743 
106363.0 -0.00085588626 0.00034480685 322.4926487607462 0.0 12.194932898330322 0.0 0.14524 0.09417 -0.01907 0.4603 
106372 0.008657676 -0.004960224 322.4962579752 0.0 12.1947763687 0.0 -0.03779 0.03692 -0.01062 0.05882 
106372.0 0.008928234 -0.004885906 322.4962579000451 0.0 12.194776348056061 0.0 -0.03779 0.03692 -0.01062 0.05882 
106385 0.00044488793 -0.002404188 322.5020105841 0.0 12.1944430613 0.0 -0.21556 0.09121 -0.05145 0.08998 
